ALTERNATIVEACC	GI	PRIMARYACC	TAXID
QDP16269.1	1707435741	TwUGT1_S181	458696
RAL53238.1	1408193257	RAL53238.1	267555
RAL54197.1	1408194228	RAL54197.1	267555
RCV04689.1	1433399039	RCV04689.1	4555
RCV04691.1	1433399041	XP_004951336.1	4555
RCV15682.1	1433410042	XP_004960627.1	4555
RCV16847.1	1433411207	XP_004961426.1	4555
RCV26246.1	1433420797	XP_004969192.1	4555
RCV26913.1	1433421464	RCV26913.1	4555
RCV27235.1	1433421786	XP_004969864.1	4555
RCV27239.1	1433421790	XP_004969866.1	4555
RCV27240.1	1433421791	RCV27240.1	4555
RCV27241.1	1433421792	XP_004969868.1	4555
RCV27242.1	1433421793	XP_004969869.1	4555
RCV27243.1	1433421794	XP_004969870.1	4555
RCV37801.1	1433433618	XP_004980356.4	4555
RCV38577.1	1433434394	XP_004979486.1	4555
RCV38580.1	1433434397	XP_004979487.1	4555
RCV38848.1	1433434665	XP_012704051.1	4555
RCV44871.1	1433440688	XP_004984434.1	4555
RCV44872.1	1433440689	XP_004984434.1	4555
RCW19063.1	1433537460	XP_014620757.1	3847
RDX58704.1	1445357742	RDX58704.1	157652
RDX70950.1	1445375791	RDX70950.1	157652
RDX80086.1	1445388120	RDX80086.1	157652
RDX89904.1	1445400729	RDX89904.1	157652
RDX93090.1	1445404751	RDX93090.1	157652
RDX93294.1	1445405009	RDX93294.1	157652
RDX96332.1	1445408786	RDX96332.1	157652
RDY05882.1	1445420455	RDY05882.1	157652
RHN38758.1	1471967091	RHN38758.1	3880
RHN38762.1	1471967095	RHN38762.1	3880
RHN39749.1	1471968082	RHN39749.1	3880
RHN39750.1	1471968083	XP_013444666.1	3880
RHN49531.1	1471977865	XP_003626556.1	3880
RHN50153.1	1471978488	RHN50153.1	3880
RHN50894.1	1471979229	XP_013451675.1	3880
RHN50895.1	1471979230	XP_013451676.1	3880
RHN54158.1	1471982494	XP_013453520.1	3880
RHN55126.1	1471983462	XP_024639733.1	3880
RHN55127.1	1471983463	XP_003613351.1	3880
RHN56159.1	1471984495	XP_003615138.1	3880
RHN62708.1	1471991045	XP_003608449.2	3880
RHN66575.1	1471994913	XP_013443149.1	3880
RHN68871.1	1471997209	XP_013461082.1	3880
RHN68872.1	1471997210	RHN68872.1	3880
RHN68874.1	1471997212	RHN68874.1	3880
RHN68875.1	1471997213	RHN68875.1	3880
RHN68876.1	1471997214	RHN68876.1	3880
RHN68882.1	1471997220	XP_003601328.1	3880
RHN69187.1	1471997525	RHN69187.1	3880
RID39975.1	1476369205	RID39975.1	3711
RID43193.1	1476372430	RID43193.1	3711
RID44071.1	1476373308	XP_013659235.1	3711
RID46540.1	1476375777	AAZ15016.1	3711
RID63500.1	1476392757	RID63500.1	3711
RID70902.1	1476400169	RID70902.1	3711
RID72433.1	1476401700	RID72433.1	3711
RID72434.1	1476401701	RID72434.1	3711
RID75502.1	1476404774	RID75502.1	3711
RID75505.1	1476404777	XP_009128501.1	3711
RID79379.1	1476408656	RID79379.1	3711
RLM69097.1	1492199818	RLM69097.1	4540
RLM70119.1	1492200840	RLM70119.1	4540
RLM78740.1	1492209757	RLM78740.1	4540
RLM80140.1	1492211157	RLM80140.1	4540
RLM80840.1	1492211857	RLM80840.1	4540
RLM92083.1	1492223471	RLM92083.1	4540
RLM93102.1	1492224490	RLM93102.1	4540
RLM94042.1	1492225430	RLM94042.1	4540
RLN08333.1	1492240593	RLN08333.1	4540
RLN09385.1	1492241645	RLN09385.1	4540
RLN09683.1	1492241943	RLN09683.1	4540
RLN21902.1	1492255574	RLN21902.1	4540
RLN24208.1	1492257880	RLN24208.1	4540
RLN24684.1	1492258356	RLN24684.1	4540
RLN24822.1	1492258494	RLN24822.1	4540
RLN24833.1	1492258505	RLN24833.1	4540
RLN28752.1	1492262873	RLN28752.1	4540
RLN29507.1	1492263628	RLN29507.1	4540
RQL76244.1	1523397362	RQL76244.1	69181
RQL79331.1	1523401416	RQL79331.1	69181
RQL82217.1	1523405397	RQL82217.1	69181
RQL88191.1	1523414138	RQL88191.1	69181
RQL95503.1	1523425683	XP_013721829.1	69181
RQM02229.1	1523437238	RQM02229.1	69181
RQO88325.1	1524763840	RQO88325.1	3694
RRT56934.1	1532891097	RRT56934.1	4639
RRT69830.1	1532909181	RRT69830.1	4639
RRT84871.1	1532928221	RRT84871.1	4639
RVW12202.1	1552140689	RVW12202.1	29760
RVW12207.1	1552140694	RVW12207.1	29760
RVW13438.1	1552142365	RVW13438.1	29760
RVW18141.1	1552148471	RVW18141.1	29760
RVW23065.1	1552155673	RVW23065.1	29760
RVW27204.1	1552161642	RVW27204.1	29760
RVW31482.1	1552167714	RVW31482.1	29760
RVW34199.1	1552171453	XP_002267573.1	29760
RVW43180.1	1552182651	RVW43180.1	29760
RVW47155.1	1552187539	RVW47155.1	29760
RVW57995.1	1552200931	XP_010665386.1	29760
RVW57998.1	1552200934	RVW57998.1	29760
RVW73426.1	1552222311	RVW73426.1	29760
RVW94545.1	1552247956	RVW94545.1	29760
RVW94547.1	1552247958	RVW94547.1	29760
RVW94580.1	1552247991	RVW94580.1	29760
RVW94960.1	1552248453	RVW94960.1	29760
RVW94963.1	1552248456	RVW94963.1	29760
RVW95041.1	1552248534	RVW95041.1	29760
RVW95043.1	1552248536	RVW95043.1	29760
RVW95629.1	1552249264	RVW95629.1	29760
RVX01823.1	1552256714	RVX01823.1	29760
RVX01900.1	1552256791	RVX01900.1	29760
RVX01904.1	1552256795	RVW94547.1	29760
RVX01958.1	1552256849	RVW13438.1	29760
RVX02005.1	1552256896	RVX02005.1	29760
RVX02036.1	1552256927	RVX02036.1	29760
RVX04045.1	1552259404	RVX04045.1	29760
RVX09918.1	1552266450	RVX09918.1	29760
RVX10490.1	1552267128	RVW47155.1	29760
RVX23164.1	1552282078	XP_002268845.1	29760
RVX23167.1	1552282081	RVX23167.1	29760
RVX23619.1	1552282533	UGT85K14_S171	29760
RVX23762.1	1552282676	XP_002268162.1	29760
RWR74013.1	1557846625	RWR74013.1	337451
RWR74030.1	1557846642	RWR74030.1	337451
RWR78434.1	1557853085	RWR78434.1	337451
RWR83917.1	1557859351	RWR83917.1	337451
RWR84081.1	1557860209	RWR84081.1	337451
RWR84683.1	1557860811	RWR84683.1	337451
RWR84984.1	1557861112	RWR84984.1	337451
RWR84985.1	1557861113	RWR84985.1	337451
RWR87359.1	1557864085	RWR87359.1	337451
RWR89930.1	1557867861	RWR89930.1	337451
RWR89931.1	1557867862	RWR89931.1	337451
RWR93161.1	1557872149	RWR93161.1	337451
RWR93163.1	1557872151	RWR93163.1	337451
RWR93164.1	1557872152	RWR93164.1	337451
RWR93185.1	1557872173	RWR93185.1	337451
RWR96519.1	1557876401	RWR96519.1	337451
RWR96520.1	1557876402	RWR96520.1	337451
RWR96744.1	1557876626	RWR96744.1	337451
RWV80402.1	1559536072	RWV80402.1	4639
RWW04150.1	1559572079	RWW04150.1	4639
RWW05102.1	1559573292	RWW05102.1	4639
RWW22506.1	1559593883	RWW22506.1	4639
RWW32761.1	1559605130	RWW32761.1	4639
RWW33496.1	1559605908	RWW33496.1	4639
RWW35750.1	1559613671	RWW35750.1	4639
RWW44508.1	1559622430	RWW44508.1	4639
RWW47032.1	1559624954	RWW47032.1	4639
RWW47033.1	1559624955	RWW47033.1	4639
RWW58395.1	1559636317	RWW58395.1	4639
RWW85440.1	1559663363	RWW85440.1	4639
RXH69811.1	1562629383	RXH69811.1	3750
RXH77592.1	1562637166	RXH77592.1	3750
RXH87523.1	1562647141	RXH87523.1	3750
RXH87528.1	1562647146	RXH87528.1	3750
RXH95141.1	1562654762	XP_008347243.1	3750
RXH95143.1	1562654764	XP_008347244.1	3750
RYQ80310.1	1570194507	RYQ80310.1	3818
RYQ80311.1	1570194508	XP_025698805.1	3818
RYQ83275.1	1570198374	XP_016179144.1	3818
RYR02633.1	1570220475	XP_016205282.1	3818
RYR02634.1	1570220476	RYR02634.1	3818
RYR02635.1	1570220477	RYR02635.1	3818
RYR05899.1	1570223741	RYR05899.1	3818
RYR05900.1	1570223742	XP_025606597.1	3818
RYR05902.1	1570223744	RYR05902.1	3818
RYR06561.1	1570225001	RYR06561.1	3818
RYR08444.1	1570226884	RYR08444.1	3818
RYR09771.1	1570228211	XP_016202651.1	3818
RYR10934.1	1570229374	XP_016201824.1	3818
RYR16256.1	1570235440	RYR16256.1	3818
RYR17518.1	1570238081	XP_025691175.1	3818
RYR24028.1	1570245243	XP_016181161.1	3818
RYR24030.1	1570245245	XP_016186417.1	3818
RYR35176.1	1570257734	XP_015943935.1	3818
RYR41994.1	1570265739	XP_025613139.1	3818
RYR47560.1	1570271895	XP_016163640.1	3818
RYR52768.1	1570277624	RYR52768.1	3818
RYR55349.1	1570280205	XP_016162801.1	3818
RYR55351.1	1570280207	XP_016162802.1	3818
RYR55353.1	1570280209	RYR55353.1	3818
RYR56093.1	1570281373	RYR56093.1	3818
RYR56094.1	1570281374	RYR56094.1	3818
RYR56095.1	1570281375	RYR56095.1	3818
RYR56096.1	1570281376	RYR56096.1	3818
RYR56698.1	1570281978	RYR56698.1	3818
RYR59539.1	1570284819	XP_015965216.1	3818
RYR60590.1	1570286278	XP_015962761.1	3818
RYR64477.1	1570290848	XP_016190640.1	3818
RYR75031.1	1570301945	XP_025625669.1	3818
RYR75032.1	1570301946	RYR75032.1	3818
RYR75033.1	1570301947	RYR75033.1	3818
RYR75034.1	1570301948	RYR75034.1	3818
RYR75035.1	1570301949	RYR75035.1	3818
RYR75036.1	1570301950	RYR75036.1	3818
RYR75037.1	1570301951	XP_025638642.1	3818
RZB42548.1	1572847892	XP_003556840.1	3848
RZB49707.1	1572855551	XP_003553781.1	3848
RZB61550.1	1572868646	XP_028207376.1	3848
RZB61552.1	1572868648	XP_028207064.1	3848
RZB61557.1	1572868653	XP_003548145.1	3848
RZB65945.1	1572873472	XP_028202619.1	3848
RZB69514.1	1572877485	XP_028200515.1	3848
RZB69515.1	1572877486	XP_028200515.1	3848
RZB69521.1	1572877492	XP_028201104.1	3848
RZB69525.1	1572877496	XP_028199211.1	3848
RZB70612.1	1572878921	XP_014620757.1	3848
RZB70620.1	1572878929	XP_003519003.1	3848
RZB70982.1	1572879291	XP_014620757.1	3848
RZB71566.1	1572879875	XP_003542333.1	3848
RZB78648.1	1572888158	XP_028188555.1	3848
RZB91811.1	1572902592	NP_001280039.1	3848
RZB91812.1	1572902593	XP_025979537.1	3848
RZB91816.1	1572902597	XP_003533968.1	3848
RZB91825.1	1572902606	XP_003533970.1	3848
RZB91827.1	1572902608	XP_003533971.1	3848
RZC06762.1	1572919274	KHN08945.1	3848
RZC06763.1	1572919275	RZC06763.1	3848
RZC22521.1	1572936370	NP_001235053.1	3848
RZC23148.1	1572937547	RZC23148.1	3848
RZC28313.1	1572943148	XP_003517852.1	3848
RZC30516.1	1572945351	XP_028242459.1	3848
RZC43921.1	1573238562	RZC43921.1	3469
RZC50480.1	1573245250	XP_026447931.1	3469
RZC51081.1	1573245851	XP_026453123.1	3469
RZC58994.1	1573253764	XP_026378532.1	3469
RZC61932.1	1573256702	XP_026387555.1	3469
RZC64481.1	1573259256	XP_026391205.1	3469
RZC64494.1	1573259269	XP_026391216.1	3469
RZC64695.1	1573259470	XP_026391414.1	3469
RZC66921.1	1573261696	XP_026394097.1	3469
RZC73287.1	1573268062	RZC73287.1	3469
RZC82891.1	1573277666	XP_026426248.1	3469
RZC84885.1	1573279660	XP_026425522.1	3469
RZC84886.1	1573279661	XP_026427676.1	3469
RZC84887.1	1573279662	RZC84887.1	3469
RZC86902.1	1573281679	XP_026432439.1	3469
RZC89568.1	1573284345	XP_026437779.1	3469
RZC89576.1	1573284353	RZC89576.1	3469
RZC89577.1	1573284354	XP_026437965.1	3469
RZC89580.1	1573284357	RZC89580.1	3469
RZC90207.1	1573284984	XP_026437336.1	3469
RZC91143.1	1573285920	RZC91143.1	3469
RZC91320.1	1573286097	XP_026441342.1	3469
RZC91321.1	1573286098	RZC91321.1	3469
RZC91322.1	1573286099	RZC91322.1	3469
RZC91323.1	1573286100	XP_026440946.1	3469
RZC91798.1	1573286575	XP_026440398.1	3469
RZC93431.1	1573288209	XP_026443981.1	3469
RZR95525.1	1576997766	RWW22506.1	4639
RZS11174.1	1577013486	RZS11174.1	4639
RZS15748.1	1577018060	RZS15748.1	4639
RZS21721.1	1577024033	RZS21721.1	4639
SPT15509.1	1430497195	SPT15509.1	4565
SPT15981.1	1430497667	XP_020157866.1	4565
SPT16665.1	1430498351	XP_020193441.1	4565
TEY19255.1	1600633370	TEY19255.1	180675
TEY23345.1	1600638440	TEY23345.1	180675
TEY23346.1	1600638441	TEY23346.1	180675
TEY35261.1	1600652225	TEY35261.1	180675
TEY36558.1	1600653617	TEY36558.1	180675
TEY37894.1	1600655050	TEY37894.1	180675
TEY45254.1	1600662826	TEY45254.1	180675
TEY48608.1	1600666298	TEY48608.1	180675
TEY52172.1	1600669892	TEY52172.1	180675
TEY52224.1	1600669944	TEY52224.1	180675
TEY60069.1	1600677949	TEY60069.1	180675
TEY62829.1	1600680768	TEY62829.1	180675
TEY62830.1	1600680769	TEY62830.1	180675
TEY79179.1	1600697400	TEY79179.1	180675
TEY84792.1	1600703068	TEY84792.1	180675
TEY87048.1	1600705343	TEY87048.1	180675
TEY88698.1	1600707000	TEY88698.1	180675
TEY91518.1	1600709825	TEY91518.1	180675
THF94999.1	1621789346	XP_028101905.1	542762
THF95227.1	1621789656	XP_028101790.1	542762
THF97763.1	1621793075	XP_028117631.1	542762
THF98254.1	1621793753	XP_028116769.1	542762
THF98665.1	1621794262	XP_028116183.1	542762
THG01410.1	1621797734	THG01410.1	542762
THG01670.1	1621798060	THG01670.1	542762
THG06353.1	1621803650	XP_028108083.1	542762
THG08086.1	1621806231	THG08086.1	542762
THG08344.1	1621806725	XP_028106974.1	542762
THG09113.1	1621808101	XP_028080981.1	542762
THG10942.1	1621811120	XP_028077500.1	542762
THG10946.1	1621811124	XP_028077501.1	542762
THG11229.1	1621811608	XP_028076772.1	542762
THG11919.1	1621812771	XP_028075444.1	542762
THG12731.1	1621814097	THG12731.1	542762
THG12888.1	1621814413	XP_028085525.1	542762
THG12891.1	1621814416	XP_028085423.1	542762
THG16247.1	1621819818	XP_028065575.1	542762
THG17521.1	1621821772	XP_028062380.1	542762
THG17841.1	1621822192	THG17841.1	542762
THG17842.1	1621822193	THG17842.1	542762
THG18283.1	1621822881	XP_028060824.1	542762
THG18889.1	1621823869	XP_028059417.1	542762
THG20485.1	1621826348	THG20485.1	542762
THG21474.1	1621827842	XP_028054563.1	542762
THG21624.1	1621828083	XP_028054461.1	542762
THG21783.1	1621828328	XP_028053335.1	542762
THG21836.1	1621828404	XP_028053269.1	542762
THG22558.1	1621829498	THG22558.1	542762
THG23125.1	1621830391	THG23125.1	542762
THG23394.1	1621830822	XP_028126313.1	542762
THG23402.1	1621830830	THG23402.1	542762
THG23881.1	1621831568	XP_028125239.1	542762
THU49932.1	1624147574	THU49932.1	52838
THU53535.1	1624151178	THU53535.1	52838
THU54631.1	1624152274	THU54631.1	52838
THU63536.1	1624161183	THU63536.1	52838
THU63538.1	1624161185	THU63538.1	52838
THU72241.1	1624169891	THU72241.1	52838
THU73688.1	1624171338	THU73688.1	52838
TKR99953.1	1635302896	TKR99953.1	43335
TKR99955.1	1635302898	TKR99955.1	43335
TKR99956.1	1635302899	TKR99956.1	43335
TKS14440.1	1635320246	TKS14440.1	43335
TKV96192.1	1645875800	TKV96192.1	4556
TKV96193.1	1645875801	TKV96192.1	4556
TKW01212.1	1645882917	TKW01212.1	4556
TKW01216.1	1645882921	TKW01216.1	4556
TKW01488.1	1645883193	TKW01488.1	4556
TKW15446.1	1645899197	TKW15446.1	4556
TKW16229.1	1645899980	TKW16229.1	4556
TKW16621.1	1645900372	TKW16621.1	4556
TKW16626.1	1645900377	XP_004969866.1	4556
TKW16627.1	1645900378	TKW16627.1	4556
TKW16628.1	1645900379	XP_004969868.1	4556
TKW16629.1	1645900380	TKW16629.1	4556
TKW16631.1	1645900382	TKW16631.1	4556
TKW24878.1	1645910824	TKW24878.1	4556
TKW26250.1	1645912196	TKW26250.1	4556
TKW37034.1	1645925061	TKW37034.1	4556
TKW37036.1	1645925063	TKW37036.1	4556
TKY45295.1	1654039765	TKY45295.1	455371
TKY47668.1	1654042147	TKY47668.1	455371
TKY49881.1	1654044362	TKY49881.1	455371
TKY56267.1	1654050752	TKY56267.1	455371
TKY56268.1	1654050753	TKY56268.1	455371
TKY59488.1	1654053978	TKY59488.1	455371
TKY61277.1	1654055771	TKY61277.1	455371
TKY69807.1	1654064310	TKY69807.1	455371
TKY70479.1	1654064982	TKY70479.1	455371
TMW82181.1	1678368857	TMW82181.1	4083
TMW84173.1	1678380543	TMW84173.1	4083
TMW84991.1	1678383133	TMW84991.1	4083
TMW84993.1	1678383135	TMW84993.1	4083
TMW85405.1	1678384062	TMW85405.1	4083
TMW88653.1	1678389858	TMW88653.1	4083
TMW88654.1	1678389859	TMW88654.1	4083
TMW97681.1	1678402073	TMW97681.1	4083
TMW98877.1	1678403579	TMW98877.1	4083
TMX00487.1	1678405576	TMX00487.1	4083
TMX00489.1	1678405578	TMX00489.1	4083
TQD72001.1	1697118332	TQD72001.1	106549
TQD75325.1	1697128396	TQD75325.1	106549
TQD75326.1	1697128397	TQD75326.1	106549
TQD75327.1	1697128398	TQD75327.1	106549
TQD76939.1	1697130388	TQD76939.1	106549
TQD81600.1	1697135504	TQD81600.1	106549
TQD86097.1	1697140183	TQD86097.1	106549
TQD97843.1	1697152279	TQD97843.1	106549
TQD97845.1	1697152281	TQD97845.1	106549
TQD97847.1	1697152283	TQD97847.1	106549
TQD97851.1	1697152287	TQD97851.1	106549
TQD98340.1	1697152784	TQD98340.1	106549
TQD98341.1	1697152785	TQD98341.1	106549
TQE01757.1	1697156266	TQE01757.1	106549
TQE08416.1	1697163056	TQE08416.1	106549
TQE10458.1	1697165137	TQE10458.1	106549
TQE11468.1	1697166159	TQE11468.1	106549
TQE12065.1	1697166762	TQE12065.1	106549
TQE12067.1	1697166764	TQE12067.1	106549
TQE13474.1	1697168183	TQE13474.1	106549
TVU16959.1	1712271435	TVU16959.1	38414
TVU16960.1	1712271436	TVU16960.1	38414
TVU16961.1	1712271437	TVU16961.1	38414
TVU34749.1	1712289415	TVU34749.1	38414
TVU35188.1	1712289854	TVU35188.1	38414
TVU35888.1	1712290554	TVU35888.1	38414
TVU35891.1	1712290557	TVU35891.1	38414
TVU35896.1	1712290562	TVU35896.1	38414
TVU35925.1	1712290591	TVU35925.1	38414
TXG50328.1	1725304327	TXG50328.1	1000413
TXG50642.1	1725304641	TXG50642.1	1000413
TXG50643.1	1725304642	TXG50643.1	1000413
TXG52764.1	1725306764	TXG52764.1	1000413
TXG52766.1	1725306766	TXG52766.1	1000413
TXG52767.1	1725306767	TXG52767.1	1000413
TXG52768.1	1725306768	TXG52768.1	1000413
TXG52771.1	1725306771	TXG52771.1	1000413
TXG52772.1	1725306772	TXG52772.1	1000413
TXG52773.1	1725306773	TXG52773.1	1000413
TXG52777.1	1725306777	TXG52777.1	1000413
TXG52778.1	1725306778	TXG52778.1	1000413
TXG53952.1	1725307953	TXG53952.1	1000413
TXG54094.1	1725308095	TXG54094.1	1000413
TXG54097.1	1725308098	TXG54097.1	1000413
TXG55660.1	1725309661	TXG55660.1	1000413
TXG55663.1	1725309664	TXG55663.1	1000413
TXG56365.1	1725310367	TXG56365.1	1000413
TXG56366.1	1725310368	TXG56366.1	1000413
TXG56486.1	1725310488	TXG56486.1	1000413
TXG59585.1	1725313589	TXG59585.1	1000413
TXG59586.1	1725313590	TXG59586.1	1000413
TXG59587.1	1725313591	TXG59587.1	1000413
TXG59588.1	1725313592	TXG59588.1	1000413
TXG59813.1	1725313817	TXG59813.1	1000413
TXG60173.1	1725314177	TXG60173.1	1000413
TXG60174.1	1725314178	TXG60174.1	1000413
TXG60177.1	1725314181	TXG60177.1	1000413
TXG60179.1	1725314183	TXG60179.1	1000413
TXG60182.1	1725314186	TXG60182.1	1000413
TXG60186.1	1725314190	TXG60186.1	1000413
TXG62573.1	1725316579	TXG62573.1	1000413
TXG62998.1	1725317004	TXG62998.1	1000413
TXG62999.1	1725317005	TXG62999.1	1000413
TXG63000.1	1725317006	TXG63000.1	1000413
TXG63001.1	1725317007	TXG63001.1	1000413
TXG64255.1	1725318261	TXG64255.1	1000413
TXG64258.1	1725318264	TXG64258.1	1000413
TXG64260.1	1725318266	TXG64260.1	1000413
TXG64261.1	1725318267	TXG64261.1	1000413
TXG64263.1	1725318269	TXG64263.1	1000413
TXG64264.1	1725318270	TXG64264.1	1000413
TXG64266.1	1725318272	TXG64266.1	1000413
TXG64268.1	1725318274	TXG64268.1	1000413
TXG65859.1	1725319866	TXG65859.1	1000413
TXG70924.1	1725324932	TXG70924.1	1000413
TXG71033.1	1725325041	TXG71033.1	1000413
TXG71034.1	1725325042	TXG71034.1	1000413
TXG71035.1	1725325043	TXG71035.1	1000413
TXG71036.1	1725325044	TXG71036.1	1000413
TYG39457.1	1730684546	PPD73123.1	34276
TYG40197.1	1730685286	TYG40197.1	34276
TYG40199.1	1730685288	TYG40199.1	34276
TYG40944.1	1730686033	XP_016735486.1	34276
TYG42940.1	1730688029	TYG42940.1	34276
TYG42941.1	1730688030	PPD82970.1	34276
TYG43964.1	1730689054	TYG43964.1	34276
TYG43965.1	1730689055	TYG43965.1	34276
TYG61637.1	1730706731	TYG61637.1	34276
TYG69668.1	1730714764	PPD81525.1	34276
TYG75598.1	1730720698	TYG75598.1	34276
TYG75599.1	1730720699	TYG75599.1	34276
TYG75604.1	1730720704	TYG75604.1	34276
TYG75607.1	1730720707	PPD96331.1	34276
TYG75609.1	1730720709	TYG75609.1	34276
TYG76283.1	1730721383	XP_016741000.1	34276
TYG77341.1	1730722441	TYG77341.1	34276
TYG83488.1	1730728590	TYG83488.1	34276
TYG88359.1	1730733463	PPS20215.1	34276
TYG89092.1	1730734196	TYG89092.1	34276
TYG89788.1	1730734892	TYG89788.1	34276
TYG91755.1	1730736859	TYG91755.1	34276
TYG91756.1	1730736860	TYG91756.1	34276
TYG92800.1	1730737906	TYG92800.1	34276
TYH10226.1	1730755335	PPS19806.1	34276
TYH18054.1	1730763165	PPS02913.1	34276
TYH19573.1	1730764684	TYH19573.1	34276
TYH23647.1	1730768760	TYH23647.1	34276
TYH28787.1	1730773901	TYH28787.1	34276
TYH28788.1	1730773902	XP_016722578.1	34276
TYH28933.1	1730774047	TYH28933.1	34276
TYH28934.1	1730774048	TYH28933.1	34276
TYH29087.1	1730774201	TYH29087.1	34276
TYH31303.1	1730776503	TYH31303.1	34276
TYH37090.1	1730782292	TYH37090.1	34277
TYH37925.1	1730783127	TYH37925.1	34277
TYH37927.1	1730783129	TYH37927.1	34277
TYH38805.1	1730784007	XP_016735486.1	34277
TYH41183.1	1730786385	TYH41183.1	34277
TYH41184.1	1730786386	TYH41184.1	34277
TYH42367.1	1730787570	TYH42367.1	34277
TYH63046.1	1730808258	TYH63046.1	34277
TYH72335.1	1730817549	TYH72335.1	34277
TYH73943.1	1730819157	TYH73943.1	34277
TYH79168.1	1730824384	TYH79168.1	34277
TYH79169.1	1730824385	TYH79169.1	34277
TYH79173.1	1730824389	TYH79173.1	34277
TYH79177.1	1730824393	TYH79177.1	34277
TYH79950.1	1730825166	TYH79950.1	34277
TYH81231.1	1730826447	TYH81231.1	34277
TYH88251.1	1730833470	XP_016708081.1	34277
TYH94930.1	1730840171	TYH94930.1	34277
TYH94932.1	1730840173	TYH94932.1	34277
TYH95767.1	1730841008	TYH95767.1	34277
TYH98140.1	1730843381	TYH98140.1	34277
TYH98141.1	1730843382	TYH98141.1	34277
TYH99358.1	1730844603	TYH99358.1	34277
TYH99359.1	1730844604	TYH99359.1	34277
TYI19391.1	1730864640	PPS19806.1	34277
TYI28424.1	1730873675	TYI28424.1	34277
TYI30164.1	1730875415	KHG30812.1	34277
TYI34737.1	1730879990	TYI34737.1	34277
TYI40590.1	1730885844	TYI40590.1	34277
TYI40591.1	1730885845	XP_016722578.1	34277
TYI40929.1	1730886183	TYH29087.1	34277
TYI49159.1	1730894417	TYI49159.1	34275
TYI49998.1	1730895256	TYI49998.1	34275
TYI49999.1	1730895257	TYI49999.1	34275
TYI50811.1	1730896069	TYI50811.1	34275
TYI52993.1	1730898251	PPD82970.1	34275
TYI54200.1	1730899459	TYI54200.1	34275
TYI54201.1	1730899460	TYI54201.1	34275
TYI82732.1	1730928064	XP_012446985.1	34275
TYI84249.1	1730929581	KJB61182.1	34275
TYI88921.1	1730934255	TYI88921.1	34275
TYI89241.1	1730934575	TYI89241.1	34275
TYI89242.1	1730934576	TYI89242.1	34275
TYI89243.1	1730934577	TYI89243.1	34275
TYI89247.1	1730934581	TYI89247.1	34275
TYI89249.1	1730934583	PPD96331.1	34275
TYI89252.1	1730934586	TYI89252.1	34275
TYI89253.1	1730934587	TYI89253.1	34275
TYI89958.1	1730935292	XP_016741000.1	34275
TYI91116.1	1730936450	XP_012471807.1	34275
TYI97756.1	1730943092	XP_016708081.1	34275
TYJ03263.1	1730948600	XP_016716276.1	34275
TYJ04077.1	1730949414	TYJ04077.1	34275
TYJ04825.1	1730950162	TYJ04825.1	34275
TYJ07040.1	1730952377	TYJ07040.1	34275
TYJ07041.1	1730952378	TYJ07041.1	34275
TYJ08217.1	1730953555	TYJ08217.1	34275
TYJ08218.1	1730953556	TYJ08218.1	34275
TYJ26917.1	1730972268	TYJ26917.1	34275
TYJ35477.1	1730980830	TYJ35477.1	34275
TYJ36979.1	1730982332	TYJ36979.1	34275
TYJ47193.1	1730992944	TYJ47193.1	34275
TYJ47194.1	1730992945	TYJ47193.1	34275
TYJ47345.1	1730993096	TYJ47345.1	34275
TYK17661.1	1731029857	XP_008437921.1	1194695
TYK26079.1	1731038275	XP_008460408.1	1194695
TYK31313.1	1731043509	XP_008466222.1	1194695
VAH09553.1	1572570685	VAH09553.1	4567
VAH21489.1	1572582612	VAH21489.1	4567
VAH24301.1	1572585419	VAH24301.1	4567
VAH25543.1	1572586659	VAH25543.1	4567
VAH25569.1	1572586685	VAH25569.1	4567
VAH27290.1	1572588406	VAH27290.1	4567
VAH27329.1	1572588445	VAH27329.1	4567
VAH27752.1	1572588868	VAH27752.1	4567
VAH36645.1	1572597756	VAH36645.1	4567
VAH36991.1	1572598102	VAH36991.1	4567
VAH39848.1	1572600965	VAH39848.1	4567
VAH41312.1	1572602428	VAH41312.1	4567
VAH41353.1	1572602469	VAH41353.1	4567
