ALTERNATIVEACC	GI	PRIMARYACC	TAXID
WP_113688116.1	1427919083	WP_113688116.1	1510197
WP_113974102.1	1430932498	WP_113974102.1	2248752
WP_114014334.1	1431095466	WP_114014334.1	2250578
WP_114020163.1	1431101366	WP_114020163.1	371608
WP_114054808.1	1431138383	WP_114054808.1	68209
WP_114201650.1	1433273063	WP_114201650.1	319054
WP_114249378.1	1433341237	WP_114249378.1	1893
WP_114255981.1	1433350823	WP_114255981.1	2072505
WP_114397250.1	1434663667	WP_114397250.1	1931232
WP_114531251.1	1435786302	WP_114531251.1	146923
WP_114626143.1	1437826006	WP_114626143.1	2282652
WP_114663345.1	1438139278	WP_114663345.1	2282738
WP_114875106.1	1441340687	WP_114875106.1	1851876
WP_114920400.1	1441387640	WP_114920400.1	47850
WP_114934283.1	1441402166	WP_114934283.1	67258
WP_115069915.1	1442429640	WP_115069915.1	1911
WP_115504924.1	1444687165	WP_115504924.1	255705
WP_115744837.1	1447469264	WP_115744837.1	2083284
WP_116057185.1	1449980886	WP_116057185.1	1833
WP_116110442.1	1450036383	WP_116110442.1	944491
WP_116145595.1	1450072023	WP_116145595.1	2593676
WP_116165698.1	1450092480	WP_116165698.1	1827599
WP_116426633.1	1453699463	WP_116426633.1	1690221
WP_116505727.1	1462708227	WP_116505727.1	2201999
WP_116508534.1	1462714897	WP_116508534.1	2292703
WP_117488147.1	1468611656	WP_117488147.1	83382
WP_117670495.1	1469330815	WP_117670495.1	2094022
WP_118602718.1	1474193208	WP_118602718.1	1827
WP_118900058.1	1475632710	WP_118900058.1	1908
WP_119095032.1	1477197965	WP_119095032.1	1938843
WP_119098612.1	1477201819	WP_119098612.1	2315329
WP_119581540.1	1480928074	WP_119581540.1	146819
WP_119828224.1	1482778076	WP_119828224.1	67258
WP_119988666.1	1486468132	WP_119988666.1	1851167
WP_119989624.1	1486469128	WP_119989624.1	1851167
WP_120534911.1	1487939841	WP_120534911.1	2316729
WP_120545160.1	1487950853	WP_120545160.1	2316733
WP_120548517.1	1487955074	WP_120548517.1	2685029
WP_120553311.1	1487960301	WP_120553311.1	2316722
WP_120567096.1	1487974712	WP_120567096.1	2316735
WP_120569915.1	1487977633	WP_120569915.1	479978
WP_120574734.1	1487982453	WP_120574734.1	2316727
WP_120584566.1	1487993080	WP_120584566.1	2685029
WP_120588493.1	1487997570	WP_120588493.1	2316734
WP_120593960.1	1488003493	WP_120593960.1	2316714
WP_120627981.1	1488040218	WP_120627981.1	2316726
WP_120698752.1	1488246462	WP_120698752.1	2593676
WP_121003318.1	1492750473	WP_121003318.1	2072
WP_121016650.1	1492763965	WP_121016650.1	1938845
WP_121162896.1	1492914870	WP_121162896.1	589240
WP_121174898.1	1492927399	WP_121174898.1	1938830
WP_121389033.1	1493379986	WP_121389033.1	585224
WP_121414733.1	1493412785	WP_121414733.1	1827608
WP_121547770.1	1493879528	WP_121547770.1	68203
WP_121683772.1	1494953117	WP_121683772.1	2478709
WP_121703550.1	1495473692	WP_121703550.1	1851983
WP_121710076.1	1495481006	WP_121710076.1	1851996
WP_121711232.1	1495482163	WP_121711232.1	2316719
WP_121720770.1	1495495133	WP_121720770.1	1851914
WP_121749820.1	1495529576	WP_121749820.1	1851909
WP_121751522.1	1495533348	WP_121751522.1	2316716
WP_121759374.1	1495541944	WP_121759374.1	2316718
WP_121786296.1	1496165432	WP_121786296.1	1442032
WP_121824280.1	1496473192	WP_121824280.1	1226757
WP_121832650.1	1496483131	WP_121832650.1	718288
WP_121841891.1	1496494721	WP_121841891.1	1456735
WP_121892240.1	1497314281	WP_121892240.1	943815
WP_122185198.1	1501777357	WP_122185198.1	2483353
WP_122214033.1	1502342547	WP_122214033.1	1904044
WP_122618562.1	1509249553	WP_122618562.1	1120314
WP_122978622.1	1510983971	WP_122978622.1	1867
WP_123080808.1	1511850187	WP_123080808.1	1522758
WP_123100358.1	1511871721	WP_123100358.1	2486417
WP_123107281.1	1511878842	WP_123107281.1	2486417
WP_123110138.1	1511882697	WP_123110138.1	47850
WP_123440085.1	1518584428	WP_123440085.1	1520461
WP_123458909.1	1518610158	WP_123458909.1	1520455
WP_123466157.1	1518617449	WP_123466157.1	2593676
WP_123511993.1	1518665804	WP_123511993.1	2485161
WP_123527958.1	1518681955	WP_123527958.1	2485152
WP_123540893.1	1518694980	WP_123540893.1	249581
WP_123560433.1	1518714685	WP_123560433.1	2063
WP_123626860.1	1518784191	WP_123626860.1	2485145
WP_123743523.1	1518905783	WP_123743523.1	103734
WP_123765232.1	1518961750	WP_123765232.1	67304
WP_123968174.1	1520637205	WP_123968174.1	2485151
WP_123992330.1	1520661851	WP_123992330.1	2485146
WP_123996914.1	1520666448	WP_123996914.1	2485160
WP_124270856.1	1524775341	WP_124270856.1	1522760
WP_124272541.1	1524777034	WP_124272541.1	1522761
WP_124275409.1	1524779917	WP_124275409.1	1522757
WP_124279531.1	1524784039	WP_124279531.1	2593676
WP_124280752.1	1524785275	WP_124280752.1	1522762
WP_124287149.1	1524805380	WP_124287149.1	1522764
WP_124392579.1	1525728134	WP_124392579.1	44752
WP_124438418.1	1525785490	WP_124438418.1	376149
WP_124568769.1	1525949147	WP_124568769.1	2144188
WP_124722719.1	1527145508	WP_124722719.1	1522759
WP_125050347.1	1531998818	WP_125050347.1	2490853
WP_125189295.1	1533938193	WP_125189295.1	2490848
WP_125263995.1	1534877241	WP_125263995.1	67267
WP_125492536.1	1538561606	WP_125492536.1	2203206
WP_125503438.1	1538573504	WP_125503438.1	2593676
WP_125521556.1	1538593552	WP_125521556.1	2203211
WP_125524779.1	1538597302	WP_125524779.1	2203207
WP_125534473.1	1538609233	WP_125534473.1	2203209
WP_125537739.1	1538613947	WP_125537739.1	2593676
WP_125543204.1	1538621465	WP_125543204.1	2487418
WP_125595141.1	1538679091	WP_125595141.1	2487410
WP_125620958.1	1538706390	WP_125620958.1	2487423
WP_125626274.1	1538714237	WP_125626274.1	2203201
WP_125635301.1	1538723867	WP_125635301.1	2305221
WP_125638133.1	1538726844	WP_125638133.1	2203200
WP_125638760.1	1538727473	WP_125638760.1	2487416
WP_125667954.1	1538758071	WP_125667954.1	2487421
WP_125744044.1	1538838029	WP_125744044.1	2487424
WP_125758980.1	1538853181	WP_125758980.1	2487409
WP_125760955.1	1538855218	WP_125760955.1	2487409
WP_125772748.1	1538868025	WP_125772748.1	2487417
WP_125803332.1	1538899927	WP_125803332.1	1288362
WP_125814993.1	1538912332	WP_125814993.1	2487425
WP_125815191.1	1538912531	WP_125815191.1	2487425
WP_125822951.1	1538920420	WP_125822951.1	2305220
WP_126274960.1	1543665318	WP_126274960.1	2593676
WP_126395916.1	1545220900	WP_126395916.1	2496836
WP_126636543.1	1545630422	WP_126636543.1	516124
WP_126884184.1	1546876761	WP_126884184.1	2487420
WP_126896882.1	1546892038	WP_126896882.1	2203202
WP_126933950.1	1546942918	WP_126933950.1	2316715
WP_127152765.1	1547556353	WP_127152765.1	47763
WP_127177255.1	1548859559	WP_127177255.1	45398
WP_127433862.1	1551799034	WP_127433862.1	2487413
WP_127437179.1	1551860224	WP_127437179.1	2487412
WP_127439575.1	1551862720	WP_127439575.1	2487411
WP_127441413.1	1551864612	WP_127441413.1	2487426
WP_127452340.1	1552984807	WP_127452340.1	1883
WP_127467147.1	1553000379	WP_127467147.1	2485015
WP_127502488.1	1553037032	WP_127502488.1	2486853
WP_127548593.1	1553088229	WP_127548593.1	946334
WP_127826145.1	1553431624	WP_127826145.1	2494256
WP_127897006.1	1553514264	WP_127897006.1	2497561
WP_127909325.1	1553528350	WP_127909325.1	1854574
WP_127911169.1	1553530194	WP_127911169.1	1854574
WP_128127874.1	1558149401	WP_128127874.1	2175092
WP_128136985.1	1558291103	WP_128136985.1	1874
WP_128374743.1	1559877616	WP_128374743.1	2259034
WP_128431161.1	1561121490	WP_128431161.1	1904
WP_128462779.1	1561160932	WP_128462779.1	1886
WP_128509025.1	1561213748	WP_128509025.1	2293571
WP_128511116.1	1561215865	WP_128511116.1	2293571
WP_128801608.1	1562382951	WP_128801608.1	2593676
WP_128808132.1	1563331450	WP_128808132.1	1839775
WP_128818922.1	1563344021	WP_128818922.1	2005885
WP_128840351.1	1563370849	WP_128840351.1	1914992
WP_128845680.1	1563376180	WP_128845680.1	1914
WP_128981164.1	1565576289	WP_128981164.1	2508722
WP_129249835.1	1567835487	WP_129249835.1	67364
WP_129250835.1	1567836500	WP_129250835.1	67364
WP_129261709.1	1567848826	WP_129261709.1	295102
WP_129266174.1	1567857450	WP_129266174.1	295102
WP_129281857.1	1568626807	WP_129281857.1	1652669
WP_129282670.1	1568627620	WP_129282670.1	1652669
WP_129285794.1	1568631072	WP_129285794.1	2494734
WP_129294454.1	1568639836	WP_129294454.1	47763
WP_129767876.1	1574403725	WP_129767876.1	1478131
WP_129768877.1	1574404726	WP_129768877.1	1478131
WP_129801820.1	1575346660	WP_129801820.1	1510026
WP_129811502.1	1575357299	WP_129811502.1	1886
WP_129811984.1	1575357781	WP_129811984.1	1886
WP_129818016.1	1575364216	WP_129818016.1	1886
WP_129819829.1	1575366101	WP_129819829.1	1886
WP_129828985.1	1575377372	WP_129828985.1	1886
WP_129836370.1	1575385031	WP_129836370.1	1886
WP_129843451.1	1575392530	WP_129843451.1	2499143
WP_129845972.1	1575395100	WP_129845972.1	1886
WP_129849977.1	1575399301	WP_129849977.1	1563677
WP_130288915.1	1578945672	WP_130288915.1	1397368
WP_130336930.1	1578994203	WP_130336930.1	2512123
WP_130395511.1	1579053789	WP_130395511.1	2649073
WP_130438006.1	1579097874	WP_130438006.1	2512155
WP_130457354.1	1579117272	WP_130457354.1	2512147
WP_130881673.1	1584258764	WP_130881673.1	55404
WP_131101031.1	1585986943	WP_131101031.1	2498135
WP_131546030.1	1590165135	WP_131546030.1	2283625
WP_131570735.1	1590190520	WP_131570735.1	2545247
WP_131766731.1	1590777414	WP_131766731.1	656024
WP_132476830.1	1592587797	WP_132476830.1	2512213
WP_132485285.1	1592597417	WP_132485285.1	2530387
WP_132675765.1	1592818004	WP_132675765.1	2530384
WP_132759034.1	1592910688	WP_132759034.1	2512156
WP_132783149.1	1592937883	WP_132783149.1	2512128
WP_132816472.1	1593071246	WP_132816472.1	402648
WP_132835954.1	1593094289	WP_132835954.1	2512164
WP_132879870.1	1593141799	WP_132879870.1	1262583
WP_132891134.1	1593155065	WP_132891134.1	2512153
WP_132904081.1	1593170418	WP_132904081.1	2512151
WP_132915099.1	1593183334	WP_132915099.1	2512127
WP_132929044.1	1593200358	WP_132929044.1	2530388
WP_133743256.1	1598101282	WP_133743256.1	1605990
WP_133826127.1	1598185469	WP_133826127.1	663603
WP_133872083.1	1598231791	WP_133872083.1	52695
WP_133886033.1	1599662516	WP_133886033.1	2512150
WP_133886284.1	1599675610	WP_133886284.1	2512150
WP_133919300.1	1600522080	WP_133919300.1	2512171
WP_133932693.1	1600535504	WP_133932693.1	887463
WP_134028596.1	1601632636	WP_134028596.1	2512159
WP_134070218.1	1601675139	WP_134070218.1	1827542
WP_134651713.1	1604859055	WP_134651713.1	2541723
WP_134717283.1	1604931940	WP_134717283.1	2528243
WP_135063819.1	1607030378	WP_135063819.1	2559605
WP_135240153.1	1608604293	WP_135240153.1	2035250
WP_135332648.1	1609406201	WP_135332648.1	2559236
WP_135786272.1	1615076209	WP_135786272.1	2340725
WP_135792382.1	1615082365	WP_135792382.1	29306
WP_136099595.1	1621052095	WP_136099595.1	2283197
WP_136183422.1	1621517007	WP_136183422.1	2562581
WP_136207002.1	1621542958	WP_136207002.1	2563101
WP_136229587.1	1621680898	WP_136229587.1	2563099
WP_136236350.1	1621687941	WP_136236350.1	2563602
WP_136238095.1	1621689687	WP_136238095.1	2563106
WP_136240545.1	1621692214	WP_136240545.1	2563104
WP_136315580.1	1622881764	WP_136315580.1	2563103
WP_136739087.1	1632552852	WP_136739087.1	2571125
WP_136742415.1	1632556517	WP_136742415.1	2571125
WP_137209095.1	1635602968	WP_137209095.1	59299
WP_137230641.1	1635631787	WP_137230641.1	2571021
WP_137299309.1	1640439478	WP_137299309.1	33898
WP_137309236.1	1640459865	WP_137309236.1	324833
WP_137961760.1	1656082352	WP_137961760.1	2109593
WP_137965871.1	1656153852	WP_137965871.1	68175
WP_137966350.1	1656154332	WP_137966350.1	68175
WP_137978057.1	1656301064	WP_137978057.1	68280
WP_137992617.1	1661618113	WP_137992617.1	1905
WP_138049689.1	1667802902	WP_138049689.1	2580423
WP_138057354.1	1667832973	WP_138057354.1	1817406
WP_138382725.1	1672744846	WP_138382725.1	687388
WP_138698371.1	1675198463	WP_138698371.1	1642303
WP_138894572.1	1679322888	WP_138894572.1	68186
WP_138902374.1	1679332159	WP_138902374.1	329524
WP_138907153.1	1679337734	WP_138907153.1	68186
WP_138915029.1	1679347480	WP_138915029.1	2583819
WP_138915546.1	1679347998	WP_138915546.1	2583819
WP_138962379.1	1679439032	WP_138962379.1	2136401
WP_139648370.1	1690971278	WP_139648370.1	555059
WP_139667681.1	1690994132	WP_139667681.1	2593676
WP_139914783.1	1692793492	WP_139914783.1	83462
WP_141207481.1	1696737999	WP_141207481.1	67304
WP_141277341.1	1697798837	WP_141277341.1	76726
WP_141292470.1	1697816424	WP_141292470.1	66892
WP_141308254.1	1697833938	WP_141308254.1	284043
WP_141325616.1	1697852855	WP_141325616.1	2562794
WP_141366133.1	1697897981	WP_141366133.1	2585753
WP_141471522.1	1698093404	WP_141471522.1	1882742
WP_141487730.1	1698111478	WP_141487730.1	192944
WP_141782732.1	1701225212	WP_141782732.1	1175486
WP_141925323.1	1701372543	WP_141925323.1	405555
WP_142041837.1	1701493426	WP_142041837.1	1365480
WP_142051056.1	1701502653	WP_142051056.1	630975
WP_142104135.1	1701557793	WP_142104135.1	882449
WP_142168125.1	1701623598	WP_142168125.1	1081603
WP_142192331.1	1701648039	WP_142192331.1	67282
WP_142200883.1	1701656661	WP_142200883.1	1913101
WP_142231438.1	1701687268	WP_142231438.1	285570
WP_142266701.1	1701936468	WP_142266701.1	1240696
WP_142559883.1	1705200539	WP_142559883.1	2053005
WP_143192951.1	1707528387	WP_143192951.1	1835005
WP_143603227.1	1711824359	WP_143603227.1	2593676
WP_143609448.1	1711839481	WP_143609448.1	2593676
WP_143618030.1	1711860909	WP_143618030.1	2591006
WP_143628492.1	1711880818	WP_143628492.1	2593676
WP_143630669.1	1711883692	WP_143630669.1	2590549
WP_143638618.1	1711893415	WP_143638618.1	2561920
WP_143648810.1	1711915430	WP_143648810.1	2213162
WP_143656075.1	1711933829	WP_143656075.1	2594459
WP_143943879.1	1713154197	WP_143943879.1	2593676
WP_144285247.1	1717089665	WP_144285247.1	2594007
WP_144321565.1	1717130680	WP_144321565.1	68270
WP_144750581.1	1718332040	WP_144750581.1	2596893
WP_145486893.1	1719166627	WP_145486893.1	1883
WP_145502450.1	1719184930	WP_145502450.1	1649184
WP_145739924.1	1719441452	WP_145739924.1	1181886
WP_145744081.1	1719445610	WP_145744081.1	1181886
WP_145767464.1	1719480116	WP_145767464.1	887462
WP_145810042.1	1719524176	WP_145810042.1	67274
WP_145811949.1	1719526083	WP_145811949.1	67274
WP_145823710.1	1719538111	WP_145823710.1	2572905
WP_145828781.1	1719543405	WP_145828781.1	477697
WP_145866501.1	1719582869	WP_145866501.1	68182
WP_145885312.1	1719602114	WP_145885312.1	2572903
WP_145898526.1	1719615471	WP_145898526.1	2572907
WP_146468854.1	1722149216	WP_146468854.1	67331
WP_147140220.1	1724393068	WP_147140220.1	356145
WP_147247598.1	1724509333	WP_147247598.1	2601673
WP_147258810.1	1724520642	WP_147258810.1	1128676
WP_147875257.1	1728183617	WP_147875257.1	2517818
WP_147962137.1	1728278314	WP_147962137.1	1828244
WP_147964642.1	1728281010	WP_147964642.1	92644
WP_147968232.1	1728284600	WP_147968232.1	92644
WP_147971671.1	1728288912	WP_147971671.1	2478958
WP_147980536.1	1728297872	WP_147980536.1	1827978
WP_147984193.1	1728301791	WP_147984193.1	1828321
WP_147988635.1	1728306349	WP_147988635.1	1828156
WP_147995660.1	1728313667	WP_147995660.1	1828179
WP_148001123.1	1728319321	WP_148001123.1	2479007
WP_148013189.1	1728331737	WP_148013189.1	1827853
WP_148034908.1	1728354737	WP_148034908.1	2600577
WP_148440641.1	1731185108	WP_148440641.1	2604466
WP_148593080.1	1731388414	WP_148593080.1	2588709
WP_148668137.1	1732414428	WP_148668137.1	2588706
WP_148835960.1	1733250875	WP_148835960.1	2478959
WP_148845216.1	1733265595	WP_148845216.1	2604945
WP_148903038.1	1733335712	WP_148903038.1	66428
WP_149510122.1	1741070423	WP_149510122.1	1828112
WP_149547228.1	1741148381	WP_149547228.1	324855
WP_149563499.1	1741169342	WP_149563499.1	1898
WP_149826161.1	1743254948	WP_149826161.1	2569858
WP_150067361.1	1750714115	WP_150067361.1	1837
WP_150158473.1	1751944462	WP_150158473.1	54571
WP_150173543.1	1751959911	WP_150173543.1	54571
WP_150175573.1	1751962059	WP_150175573.1	54571
WP_150186815.1	1751975172	WP_150186815.1	54571
WP_150188167.1	1751976524	WP_150188167.1	54571
WP_150206690.1	1751998645	WP_150206690.1	54571
WP_150215520.1	1752008139	WP_150215520.1	54571
WP_150221408.1	1752014509	WP_150221408.1	54571
WP_150226127.1	1752020728	WP_150226127.1	67294
WP_150237974.1	1752034125	WP_150237974.1	464995
WP_150250412.1	1752046799	WP_150250412.1	66866
WP_150254058.1	1752050485	WP_150254058.1	2605988
WP_150260102.1	1752056733	WP_150260102.1	54571
WP_150273455.1	1752070339	WP_150273455.1	54571
WP_150405318.1	1752331606	WP_150405318.1	2545717
WP_150473283.1	1752492309	WP_150473283.1	33899
WP_150477853.1	1752497041	WP_150477853.1	132473
WP_150483709.1	1752502899	WP_150483709.1	116188
WP_150486850.1	1752506042	WP_150486850.1	28894
WP_150489940.1	1752509132	WP_150489940.1	28894
WP_150493128.1	1752512321	WP_150493128.1	1960
WP_150499302.1	1752518534	WP_150499302.1	1969
WP_150507981.1	1752527214	WP_150507981.1	54571
WP_150513635.1	1752532869	WP_150513635.1	68270
WP_150517328.1	1752536563	WP_150517328.1	36818
WP_150831670.1	1755178627	WP_150831670.1	2589960
WP_151169553.1	1757482801	WP_151169553.1	1886
WP_151481839.1	1760676687	WP_151481839.1	2569859
WP_151500952.1	1760737014	WP_151500952.1	2650565
WP_151509770.1	1761823538	WP_151509770.1	2600619
WP_151530750.1	1761850610	WP_151530750.1	1833
WP_151769895.1	1764245598	WP_151769895.1	574929
WP_151786481.1	1764264260	WP_151786481.1	2651869
WP_152172368.1	1768385353	WP_152172368.1	2653200
WP_152371485.1	1769893026	WP_152371485.1	67260
WP_152860795.1	1771585849	WP_152860795.1	2596892
WP_153036853.1	1771937962	WP_153036853.1	2653857
WP_153181703.1	1772125684	WP_153181703.1	2662065
WP_153213262.1	1772176597	WP_153213262.1	1833
WP_153288028.1	1772776620	WP_153288028.1	2662397
WP_153413670.1	1774050248	WP_153413670.1	2585198
WP_153483660.1	1774133156	WP_153483660.1	2577098
WP_153523986.1	1774189733	WP_153523986.1	1945
WP_153543791.1	1774211843	WP_153543791.1	2585197
WP_154078978.1	1776847995	WP_154078978.1	2665642
WP_155072256.1	1778955887	WP_155072256.1	2569853
WP_155335127.1	1779514358	WP_155335127.1	35763
XP_001663166.2	1218228430	XP_001663166.2	7159
XP_001663167.2	1218228426	XP_001663167.2	7159
XP_001948117.1	193690721	XP_001948117.1	7029
XP_002000244.2	968059994	XP_002000244.2	7230
XP_002000247.1	195111360	XP_002000247.1	7230
XP_002053431.1	195389534	XP_002053431.1	7244
XP_002282463.1	225428871	XP_002282463.1	29760
XP_002298734.2	566151967	XP_002298734.2	3694
XP_002298737.1	224056160	XP_002298737.1	3694
XP_002298739.3	1375833989	XP_002298739.3	3694
XP_002313131.3	1375880024	XP_002313131.3	3694
XP_002313133.1	224103637	XP_002313133.1	3694
XP_002427365.1	242013333	XP_002427365.1	121224
XP_002518708.1	255555343	XP_002518708.1	3988
XP_002518717.1	255555361	XP_002518717.1	3988
XP_002518719.1	255555365	XP_002518719.1	3988
XP_002518721.1	255555369	XP_002518721.1	3988
XP_002518722.3	1391294232	XP_002518722.3	3988
XP_002518725.1	255555377	XP_002518725.1	3988
XP_002867133.1	297798498	XP_002867133.1	81972
XP_002883897.1	297832030	XP_002883897.1	81972
XP_002883898.1	297832032	XP_002883898.1	81972
XP_003518710.1	356499771	XP_003518710.1	3847
XP_003518712.1	356499775	XP_003518712.1	3847
XP_003518713.1	356499777	XP_003518713.1	3847
XP_003518714.1	356499779	XP_003518714.1	3847
XP_003520067.1	356502521	XP_003520067.1	3847
XP_003538838.1	356540730	XP_003538838.1	3847
XP_003628776.1	357516975	XP_003628776.1	3880
XP_004137108.1	449438665	XP_004137108.1	3659
XP_004137109.2	778725052	XP_004137109.2	3659
XP_004140708.1	449445896	XP_004140708.1	3659
XP_004230753.1	460369817	XP_004230753.1	4081
XP_004230760.1	460369831	XP_004230760.1	4081
XP_004304021.1	470136482	XP_004304021.1	101020
XP_004304022.1	470136484	XP_004304022.1	101020
XP_004304024.1	470136490	XP_004304024.1	101020
XP_004304714.1	470137933	XP_004304714.1	101020
XP_004305941.1	470140426	XP_004305941.1	101020
XP_004505252.1	502143188	XP_004505252.1	3827
XP_004505253.1	502143191	XP_004505253.1	3827
XP_004524001.1	498956489	XP_004524001.1	7213
XP_006283463.2	1338587604	XP_006283463.2	81985
XP_006283647.1	565442941	XP_006283647.1	81985
XP_006286265.1	565452220	XP_006286265.1	81985
XP_006296609.1	565477938	XP_006296609.1	81985
XP_006297553.1	565479826	XP_006297553.1	81985
XP_006346388.1	565359165	XP_006346388.1	4113
XP_006346389.1	565359167	XP_006346389.1	4113
XP_006346390.2	971548717	XP_006346390.2	4113
XP_006369755.1	566151949	XP_006369755.1	3694
XP_006369760.1	566151959	XP_006369760.1	3694
XP_006379195.1	566187274	XP_006379195.1	3694
XP_006409549.1	567208342	XP_006409549.1	72664
XP_006412271.1	567217284	XP_006412271.1	72664
XP_006422969.1	567860630	XP_006422969.1	85681
XP_006487029.1	568867407	XP_006487029.1	2711
XP_006487031.1	568867411	XP_006487031.1	2711
XP_007011136.2	1063523684	XP_007011136.2	3641
XP_007029404.2	1063501809	XP_007029404.2	3641
XP_007042481.2	1063473653	XP_007042481.2	3641
XP_007042483.2	1063467205	XP_007042483.2	3641
XP_007042490.2	1063473866	XP_007042490.2	3641
XP_007153573.1	593781065	XP_007153573.1	3885
XP_007153575.1	593781069	XP_007153575.1	3885
XP_007157236.1	593788394	XP_007157236.1	3885
XP_007157726.1	593789374	XP_007157726.1	3885
XP_007198987.1	595790477	XP_007198987.1	3760
XP_007200246.2	1162574913	XP_007200246.2	3760
XP_007200278.1	595793059	XP_007200278.1	3760
XP_007200988.1	595795269	XP_007200988.1	3760
XP_007200989.1	595795273	XP_007200989.1	3760
XP_007201142.1	595796384	XP_007201142.1	3760
XP_008191789.1	642919239	XP_008191789.1	7070
XP_008191815.1	642919297	XP_008191815.1	7070
XP_008191816.1	642919300	XP_008191816.1	7070
XP_008191817.1	642919302	XP_008191817.1	7070
XP_008197588.1	642933977	XP_008197588.1	7070
XP_008236488.1	645261845	XP_008236488.1	102107
XP_008236556.1	645261984	XP_008236556.1	102107
XP_008236558.1	645261986	XP_008236558.1	102107
XP_008236559.1	645261989	XP_008236559.1	102107
XP_008245758.1	645292011	XP_008245758.1	102107
XP_008340172.2	1632189887	XP_008340172.2	3750
XP_008354700.2	1632189891	XP_008354700.2	3750
XP_008358617.2	1632266650	XP_008358617.2	3750
XP_008375155.1	657966905	XP_008375155.1	3750
XP_008375156.2	1632201449	XP_008375156.2	3750
XP_008375157.2	1632201447	XP_008375157.2	3750
XP_008454968.1	659109952	XP_008454968.1	3656
XP_008454969.1	659109954	XP_008454969.1	3656
XP_008454970.1	659109956	XP_008454970.1	3656
XP_008456146.1	659112273	XP_008456146.1	3656
XP_009108748.1	685345143	XP_009108748.1	3711
XP_009108750.1	685345148	XP_009108750.1	3711
XP_009108751.1	685345150	XP_009108751.1	3711
XP_009110190.1	685349044	XP_009110190.1	3711
XP_009116435.1	685257008	XP_009116435.1	3711
XP_009116544.1	685257010	XP_009116544.1	3711
XP_009116653.1	685257012	XP_009116435.1	3711
XP_009117049.1	685257020	XP_009117049.1	3711
XP_009119412.1	685371483	XP_009119412.1	3711
XP_009136271.1	685290616	XP_009136271.1	3711
XP_009354713.1	694327718	XP_009354713.1	225117
XP_009354714.1	694327720	XP_009354714.1	225117
XP_009354715.1	694327722	XP_009354715.1	225117
XP_009377799.1	694315949	XP_009377799.1	225117
XP_009377807.1	694315951	XP_009377799.1	225117
XP_009600997.1	697183949	XP_009600997.1	4098
XP_009622522.1	697136873	NP_001312061.1	4098
XP_009625604.1	697142996	XP_009625604.1	4098
XP_009761805.1	698529976	NP_001313106.1	4096
XP_009772759.1	698448633	XP_009772759.1	4096
XP_009779862.1	698453078	XP_009779862.1	4096
XP_009787720.1	698481459	XP_009787720.1	4096
XP_010027835.1	702459808	XP_010027835.1	71139
XP_010027836.1	702459812	XP_010027836.1	71139
XP_010027864.1	702459937	XP_010027864.1	71139
XP_010027865.1	702459942	XP_010027865.1	71139
XP_010027866.1	702459949	XP_010027866.1	71139
XP_010027867.1	702459952	XP_010027867.1	71139
XP_010027898.1	702460086	XP_010027898.1	71139
XP_010027899.1	702460090	XP_010027899.1	71139
XP_010027900.1	702460094	XP_010027900.1	71139
XP_010027902.1	702460100	XP_010027902.1	71139
XP_010028418.1	702462436	XP_010028418.1	71139
XP_010028421.2	1091506291	XP_010028421.2	71139
XP_010030421.1	702470052	XP_010030421.1	71139
XP_010057243.2	1091474811	XP_010057243.2	71139
XP_010057244.1	702347231	XP_010057244.1	71139
XP_010066692.1	702420690	XP_010066692.1	71139
XP_010066837.1	702421442	XP_010066837.1	71139
XP_010066838.1	702421446	XP_010066838.1	71139
XP_010068736.1	702430573	XP_010068736.1	71139
XP_010107891.2	1350299894	XP_010107891.2	981085
XP_010107895.1	703142984	XP_010107895.1	981085
XP_010107898.2	1350299957	XP_010107898.2	981085
XP_010263455.1	720023838	XP_010263455.1	4432
XP_010432459.1	727512337	XP_010432459.1	90675
XP_010437662.1	727523645	XP_010437662.1	90675
XP_010447136.1	727548449	XP_010447136.1	90675
XP_010447137.1	727548452	XP_010447136.1	90675
XP_010447140.1	727548459	XP_010447140.1	90675
XP_010447141.1	727548462	XP_010447141.1	90675
XP_010467302.1	727588589	XP_010467302.1	90675
XP_010488961.1	727635714	XP_010488961.1	90675
XP_010488962.1	727635716	XP_010488962.1	90675
XP_010517429.1	727416897	XP_010517429.1	90675
XP_010518197.1	727417051	XP_010518197.1	90675
XP_010526965.1	729469202	XP_010526965.1	28532
XP_010530755.1	729312922	XP_010530755.1	28532
XP_010530756.1	729312925	XP_010530755.1	28532
XP_010530759.1	729312933	XP_010530759.1	28532
XP_010547999.1	729370642	XP_010547999.1	28532
XP_010681315.1	731340287	XP_010681315.1	3555
XP_010691725.1	731360279	XP_010691725.1	3555
XP_010691729.1	731360289	XP_010691729.1	3555
XP_010691730.1	731360291	XP_010691730.1	3555
XP_010905295.1	743867357	XP_010905295.1	51953
XP_011000135.1	743912503	XP_011000135.1	75702
XP_011000136.1	743912505	XP_011000136.1	75702
XP_011000140.1	743912512	XP_011000140.1	75702
XP_011000141.1	743912514	XP_011000141.1	75702
XP_011000854.1	743794676	XP_011000854.1	75702
XP_011000865.1	743794680	XP_011000865.1	75702
XP_011000877.1	743794684	XP_011000877.1	75702
XP_011009740.1	743930956	XP_011009740.1	75702
XP_011013100.1	743937390	XP_011013100.1	75702
XP_011088224.1	747081858	XP_011088224.1	4182
XP_011088227.1	747081864	XP_011088227.1	4182
